circuit_index,noisy_counts,ideal_counts
2305,"{""00001"": 354, ""00000"": 91, ""00100"": 91, ""00101"": 310, ""10100"": 12, ""01111"": 7, ""10101"": 46, ""00110"": 1, ""01000"": 5, ""01010"": 8, ""10110"": 2, ""01011"": 8, ""01001"": 27, ""11101"": 4, ""00011"": 2, ""01100"": 6, ""10001"": 8, ""01101"": 3, ""00010"": 2, ""00111"": 4, ""11111"": 1, ""10000"": 2, ""01110"": 3, ""11011"": 2, ""10111"": 1}","{""10100"": 9, ""00101"": 373, ""00001"": 443, ""10101"": 42, ""00100"": 61, ""00000"": 72}"
2770,"{""10000"": 334, ""00001"": 20, ""11001"": 74, ""11100"": 23, ""10010"": 22, ""01000"": 20, ""11000"": 283, ""00000"": 37, ""01111"": 3, ""10111"": 7, ""11101"": 5, ""10100"": 20, ""10001"": 48, ""01001"": 26, ""01100"": 4, ""10101"": 7, ""10011"": 23, ""11010"": 6, ""01011"": 5, ""00010"": 7, ""10110"": 3, ""01010"": 5, ""11110"": 2, ""11011"": 5, ""00101"": 2, ""00111"": 2, ""01101"": 2, ""01110"": 2, ""11111"": 2, ""00100"": 1}","{""10000"": 467, ""11000"": 473, ""10001"": 28, ""11001"": 32}"
1518,"{""1010"": 832, ""0110"": 5, ""0010"": 65, ""1111"": 7, ""1110"": 8, ""1000"": 28, ""1001"": 11, ""0000"": 6, ""1101"": 13, ""0011"": 7, ""1011"": 3, ""0100"": 3, ""1100"": 1, ""0111"": 6, ""0101"": 3, ""0001"": 2}","{""1010"": 1000}"
2495,"{""11100"": 165, ""10101"": 194, ""10000"": 38, ""00001"": 7, ""11101"": 188, ""10111"": 4, ""10100"": 172, ""10001"": 47, ""11001"": 48, ""11110"": 17, ""11000"": 52, ""00100"": 7, ""10011"": 2, ""01100"": 13, ""11011"": 4, ""00111"": 1, ""00101"": 10, ""01101"": 10, ""01000"": 4, ""01111"": 1, ""00000"": 5, ""01001"": 2, ""00110"": 2, ""10010"": 1, ""11111"": 4, ""01011"": 1, ""00011"": 1}","{""11100"": 205, ""10101"": 229, ""10100"": 228, ""11101"": 194, ""11001"": 35, ""10001"": 39, ""10000"": 37, ""11000"": 33}"
3313,"{""00"": 987, ""10"": 8, ""11"": 2, ""01"": 3}","{""00"": 1000}"
3415,"{""110"": 123, ""010"": 83, ""101"": 279, ""111"": 349, ""000"": 72, ""011"": 31, ""100"": 39, ""001"": 24}","{""101"": 253, ""111"": 343, ""011"": 23, ""110"": 115, ""000"": 107, ""010"": 101, ""100"": 29, ""001"": 29}"
2421,"{""00000"": 732, ""01101"": 10, ""01100"": 7, ""01000"": 41, ""10100"": 2, ""10010"": 21, ""00010"": 22, ""00100"": 42, ""11000"": 2, ""11001"": 4, ""00101"": 11, ""00001"": 30, ""01001"": 24, ""01110"": 3, ""10000"": 31, ""11011"": 2, ""01111"": 2, ""10001"": 4, ""00011"": 1, ""11110"": 1, ""01010"": 4, ""11010"": 2, ""01011"": 1, ""00110"": 1}","{""00000"": 1000}"
2804,"{""0010"": 383, ""0000"": 477, ""0001"": 21, ""0111"": 9, ""1011"": 3, ""0011"": 21, ""1010"": 16, ""1101"": 6, ""0100"": 12, ""1000"": 15, ""0110"": 15, ""0101"": 9, ""1100"": 3, ""1110"": 2, ""1001"": 7, ""1111"": 1}","{""0010"": 520, ""0000"": 480}"
3920,"{""10"": 201, ""11"": 158, ""00"": 310, ""01"": 331}","{""00"": 300, ""01"": 348, ""10"": 190, ""11"": 162}"
2427,"{""00"": 956, ""01"": 4, ""10"": 27, ""11"": 13}","{""00"": 974, ""10"": 26}"
